TRIAL BY TRIAL DATA
subject,trial,stimfile,condition,code,resp_1,resp_2,response,distractor,error,init time,RT,MD_1,MD_2,AUC_1,AUC_2,MD_time,x-flip,y-flip,z-MD-separate,z-MD-together,z-AUC-separate,z-AUC-together,comments,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,X_96,X_97,X_98,X_99,X_100,X_101,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28,Y_29,Y_30,Y_31,Y_32,Y_33,Y_34,Y_35,Y_36,Y_37,Y_38,Y_39,Y_40,Y_41,Y_42,Y_43,Y_44,Y_45,Y_46,Y_47,Y_48,Y_49,Y_50,Y_51,Y_52,Y_53,Y_54,Y_55,Y_56,Y_57,Y_58,Y_59,Y_60,Y_61,Y_62,Y_63,Y_64,Y_65,Y_66,Y_67,Y_68,Y_69,Y_70,Y_71,Y_72,Y_73,Y_74,Y_75,Y_76,Y_77,Y_78,Y_79,Y_80,Y_81,Y_82,Y_83,Y_84,Y_85,Y_86,Y_87,Y_88,Y_89,Y_90,Y_91,Y_92,Y_93,Y_94,Y_95,Y_96,Y_97,Y_98,Y_99,Y_100,Y_101,
12,118,HORSE,1,pm,NONWORD,WORD,2,1,0,266,1420,0.1697,,0.1645,,872,4,8,0,0,0,0,input: z,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0009,-0.0005,0.0005,0.0042,0.0125,0.0225,0.035,0.0461,0.0547,0.0599,0.0626,0.0642,0.0649,0.0648,0.0648,0.0648,0.0648,0.0648,0.0648,0.0648,0.0648,0.0648,0.0648,0.0647,0.065,0.0708,0.0952,0.1353,0.1814,0.2323,0.2726,0.3114,0.3494,0.3826,0.4127,0.4407,0.4666,0.4923,0.5197,0.5475,0.5723,0.5935,0.6116,0.6253,0.6344,0.643,0.6546,0.6602,0.6778,0.7024,0.7305,0.76,0.788,0.8094,0.8226,0.8311,0.8361,0.8391,0.8397,0.8404,0.8412,0.8419,0.8422,0.8422,0.8422,0.8422,0.8422,0.8422,0.8422,0.8422,0.8422,0.8422,0.8422,0.8422,0.8422,0.8422,0.8422,0.8422,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0501,0.051,0.051,0.052,0.0521,0.0526,0.0546,0.059,0.065,0.0762,0.0997,0.1313,0.1682,0.2047,0.231,0.2466,0.2583,0.267,0.274,0.2795,0.2816,0.2825,0.2833,0.2833,0.2833,0.2833,0.2833,0.2833,0.2829,0.2847,0.2912,0.3068,0.3595,0.4322,0.511,0.5979,0.6736,0.7487,0.8226,0.8931,0.9637,1.0287,1.0866,1.1392,1.1882,1.2321,1.2675,1.2922,1.3081,1.3184,1.3242,1.3279,1.3337,1.3373,1.3421,1.3475,1.3534,1.3561,1.3563,1.3562,1.3562,1.3563,1.3574,1.3604,1.3622,1.3651,1.3664,1.3671,1.369,1.372,1.3752,1.3785,1.3793,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,
12,128,TIGER,1,pm,NONWORD,WORD,2,1,0,78,1467,0.2261,,0.1917,,726,9,10,0,0,0,0,input: z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002,0.0013,0.0062,0.013,0.0188,0.0231,0.0272,0.0317,0.0437,0.0619,0.0939,0.1317,0.1637,0.1855,0.1983,0.2043,0.2061,0.2064,0.2055,0.2035,0.2031,0.2031,0.2031,0.2031,0.2031,0.2024,0.2014,0.2107,0.2432,0.284,0.325,0.3629,0.3926,0.415,0.4365,0.4602,0.4854,0.5141,0.5361,0.5471,0.5551,0.5596,0.5712,0.5968,0.6347,0.675,0.7083,0.7362,0.7588,0.7676,0.7756,0.7825,0.7882,0.795,0.7995,0.8026,0.8049,0.807,0.8093,0.811,0.8125,0.8137,0.8142,0.8141,0.8141,0.8143,0.8166,0.8188,0.8202,0.8203,0.8204,0.8197,0.819,0.8188,0.8188,0.8188,0.8188,0.8188,0.8188,0.8188,0.8188,0.8188,0.05,0.05,0.05,0.0499,0.0506,0.0517,0.0522,0.0521,0.0524,0.0531,0.0533,0.0542,0.0542,0.0552,0.0561,0.0591,0.0618,0.0651,0.072,0.0803,0.0903,0.1017,0.1129,0.1248,0.1402,0.1645,0.2099,0.2709,0.3463,0.4457,0.5412,0.6176,0.6681,0.7008,0.725,0.7443,0.7596,0.7698,0.7738,0.7753,0.7761,0.776,0.776,0.776,0.7754,0.7817,0.8112,0.8757,0.9501,1.0211,1.0799,1.1169,1.1385,1.1567,1.1692,1.1799,1.1846,1.1865,1.1865,1.1865,1.1863,1.1883,1.1941,1.2008,1.2046,1.2048,1.2078,1.2169,1.2256,1.24,1.252,1.2624,1.2715,1.2771,1.2858,1.2953,1.3039,1.3136,1.3223,1.3295,1.3361,1.3406,1.3441,1.3517,1.3604,1.3694,1.3769,1.3837,1.3879,1.3917,1.3959,1.3977,1.3986,1.3991,1.399,1.399,1.399,1.399,1.399,1.399,1.399,
18,3,BOAT,2,prac,NONWORD,WORD,2,1,1,998,2121,0.0773,,-0.0055,,1344,8,3,0.1256,0.1315,-0.1108,-0.1417,*1; input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0.0013,0.0125,0.0396,0.0704,0.118,0.1898,0.2607,0.3306,0.4075,0.4967,0.5766,0.6275,0.6706,0.7097,0.7412,0.7592,0.767,0.7716,0.7781,0.7907,0.7978,0.7992,0.7992,0.7992,0.7992,0.7981,0.7977,0.7977,0.7977,0.7977,0.7977,0.7977,0.7977,0.7977,0.7984,0.7984,0.7985,0.8001,0.8,0.8008,0.8008,0.8008,0.8008,0.8008,0.8008,0.8008,0.8008,0.8008,0.8008,0.8008,0.8008,0.8008,0.8008,0.8008,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0508,0.0592,0.0792,0.1192,0.1618,0.2333,0.3395,0.4525,0.5626,0.6878,0.8404,1.0016,1.1251,1.2248,1.3112,1.3957,1.4773,1.501,1.5,1.5,1.5,1.5,1.5,1.5,1.5002,1.4973,1.4814,1.4519,1.425,1.4195,1.4191,1.4188,1.4188,1.4188,1.4188,1.4188,1.4188,1.4187,1.4173,1.415,1.4122,1.4093,1.4075,1.4061,1.4062,1.4062,1.4062,1.4062,1.4062,1.4062,1.4062,1.4062,1.4062,1.4062,1.4062,
18,4,SPLERF,2,prac,NONWORD,WORD,2,2,1,2122,4243,0.203,,0.0097,,3025,4,3,0.9313,0.8436,1.0508,-0.0561,*1; input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0.0107,0.0274,0.033,0.0499,0.1026,0.2093,0.3109,0.4263,0.5342,0.6228,0.6679,0.6695,0.6655,0.6448,0.6279,0.619,0.6019,0.581,0.5579,0.5479,0.5477,0.5491,0.5504,0.5568,0.5988,0.6527,0.6886,0.7554,0.8715,0.9561,0.9768,0.9804,0.9805,0.9805,0.9805,0.9616,0.9277,0.9032,0.8723,0.8632,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499,0.0599,0.072,0.0783,0.1055,0.2004,0.3614,0.5195,0.6788,0.8131,0.9105,0.9687,0.9801,1.0057,1.0594,1.0995,1.1377,1.1854,1.2284,1.2511,1.2642,1.2677,1.2707,1.2718,1.2771,1.2884,1.2989,1.3,1.3001,1.3171,1.3387,1.3512,1.354,1.3552,1.3552,1.3552,1.3619,1.3656,1.3677,1.3755,1.3771,1.3771,1.3771,1.3771,1.3771,1.3771,1.377,1.3806,1.3823,1.3823,1.3823,1.3823,
18,5,COIN,2,prac,NONWORD,WORD,2,1,1,187,1996,-0.1072,,-0.0163,,1166,6,11,-1.0569,-0.9137,-0.94,-0.2028,*1; input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0005,-0.005,-0.009,-0.0102,-0.0104,-0.0114,-0.0069,0.0276,0.0897,0.1665,0.2575,0.3596,0.4849,0.6067,0.731,0.8308,0.9207,0.9884,0.9993,0.9992,0.9992,0.9992,0.9992,0.9992,0.9992,0.9992,0.9992,0.9992,0.9992,0.9901,0.9898,0.9934,0.939,0.9179,0.9154,0.9156,0.9156,0.9155,0.9124,0.9042,0.893,0.8834,0.8776,0.8761,0.8735,0.8692,0.8622,0.8588,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.8586,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0504,0.051,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0526,0.054,0.0552,0.0555,0.057,0.0573,0.0584,0.0583,0.0583,0.0583,0.0583,0.0583,0.0582,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0593,0.0614,0.062,0.0667,0.0704,0.0719,0.0737,0.0774,0.0917,0.1472,0.2467,0.3687,0.5175,0.6744,0.8434,1.0015,1.1521,1.2659,1.3537,1.4032,1.443,1.4688,1.4831,1.4918,1.4982,1.4978,1.4993,1.5,1.5,1.5,1.5,1.5,1.5,1.5022,1.4697,1.4541,1.453,1.4531,1.4531,1.453,1.4487,1.4397,1.4316,1.4289,1.4265,1.4253,1.423,1.4159,1.4041,1.3992,1.399,1.399,1.399,1.399,1.399,1.399,1.399,1.399,1.399,1.399,1.399,1.399,
18,6,CORV,1,prac,NONWORD,WORD,1,2,0,827,1685,,0.0821,,0.1002,984,6,5,0.1465,0.1585,0.286,0.4559,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002,-0.0015,-0.0051,-0.0181,-0.0422,-0.0784,-0.1248,-0.1852,-0.257,-0.3319,-0.4095,-0.4751,-0.5396,-0.5933,-0.643,-0.688,-0.7261,-0.756,-0.7692,-0.7752,-0.7791,-0.781,-0.7833,-0.7873,-0.7924,-0.7966,-0.8015,-0.8034,-0.8041,-0.8053,-0.8063,-0.8062,-0.8062,-0.8062,-0.8062,-0.8062,-0.8056,-0.8055,-0.8047,-0.8047,-0.8038,-0.8039,-0.8039,-0.8039,-0.8036,-0.803,-0.8031,-0.8031,-0.8031,-0.8031,-0.8031,-0.8031,-0.8031,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0498,0.0517,0.0598,0.0765,0.1155,0.1781,0.2659,0.3697,0.488,0.6165,0.7541,0.8951,1.003,1.0998,1.1808,1.2564,1.3246,1.3753,1.4113,1.4266,1.4368,1.443,1.4464,1.4505,1.457,1.4627,1.4636,1.4647,1.4646,1.4647,1.4636,1.4557,1.442,1.4249,1.4094,1.4013,1.3973,1.3949,1.3948,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,
18,102,HORSE,1,pm,NONWORD,WORD,2,1,0,250,1248,0.091,,0.0293,,778,5,9,0.1901,0.2093,-0.019,0.0551,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0006,-0.0013,-0.0017,-0.0016,-0.0017,-0.0011,0.0038,0.0165,0.0382,0.0649,0.1001,0.1488,0.2055,0.2565,0.2796,0.3118,0.3425,0.373,0.4152,0.4575,0.4941,0.525,0.5509,0.572,0.6001,0.6264,0.6498,0.6694,0.6817,0.6904,0.6955,0.6997,0.7062,0.7152,0.7247,0.7353,0.7456,0.7527,0.7556,0.7589,0.761,0.7621,0.7647,0.7714,0.7804,0.791,0.8016,0.8099,0.8162,0.821,0.8233,0.8235,0.8242,0.8247,0.8258,0.8269,0.8274,0.828,0.8281,0.8281,0.8281,0.8281,0.8281,0.8281,0.8281,0.8281,0.8281,0.8281,0.8281,0.8281,0.8281,0.8281,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0509,0.051,0.0514,0.0522,0.0521,0.0521,0.052,0.0524,0.0532,0.0541,0.0555,0.0584,0.0614,0.064,0.0688,0.0763,0.088,0.109,0.1417,0.1778,0.2175,0.2663,0.3255,0.3878,0.4213,0.4766,0.5416,0.6173,0.7155,0.8156,0.9146,0.9954,1.056,1.1123,1.1765,1.2311,1.2748,1.3083,1.3293,1.3442,1.3553,1.3658,1.3784,1.3941,1.4054,1.415,1.4225,1.4262,1.4278,1.4289,1.4297,1.4303,1.4302,1.4305,1.4274,1.4229,1.419,1.4168,1.415,1.4146,1.4143,1.4135,1.4135,1.4122,1.41,1.4074,1.405,1.4043,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,
18,109,TIGER,1,pm,NONWORD,WORD,2,1,0,31,2636,0.2584,,0.3078,,1174,11,9,1.0036,1.1577,1.1796,1.6298,input: z,-0.0012,-0.0016,-0.0016,-0.0016,-0.0018,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0019,0.0051,0.0528,0.1366,0.2633,0.4098,0.5321,0.6685,0.7435,0.7862,0.8043,0.8131,0.8156,0.8164,0.8164,0.8164,0.8164,0.8155,0.8129,0.8023,0.7937,0.7887,0.7768,0.7437,0.6796,0.5881,0.4715,0.3675,0.2768,0.1965,0.1341,0.0718,0.0249,0.007,0.0069,0.0079,0.007,0.0035,0.0022,0.0023,0.0022,0.0051,0.0257,0.0462,0.0569,0.0915,0.158,0.1948,0.215,0.2296,0.2586,0.3111,0.3669,0.4264,0.4968,0.5943,0.6555,0.7039,0.7398,0.7565,0.7688,0.7725,0.7738,0.7744,0.7764,0.7802,0.7905,0.8128,0.8295,0.8474,0.8618,0.8722,0.8787,0.8797,0.8796,0.8807,0.8812,0.8812,0.8812,0.8812,0.8812,0.8812,0.8812,0.8812,0.8812,0.8812,0.0484,0.0476,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0472,0.0514,0.0616,0.0811,0.1423,0.2439,0.3637,0.5028,0.6548,0.8801,1.02,1.113,1.1691,1.1934,1.2009,1.2022,1.2021,1.202,1.2058,1.2084,1.2083,1.2084,1.2071,1.2034,1.1944,1.1766,1.1481,1.1112,1.0609,0.9959,0.9139,0.8191,0.715,0.5721,0.4691,0.4169,0.3905,0.3667,0.3457,0.3284,0.3249,0.325,0.3247,0.3318,0.3648,0.4074,0.4318,0.4824,0.5791,0.6384,0.6656,0.6827,0.7317,0.8144,0.8985,0.9636,1.0244,1.0991,1.1627,1.2086,1.2377,1.2501,1.2567,1.2601,1.2629,1.2673,1.2723,1.2806,1.2925,1.3084,1.3237,1.3382,1.3494,1.3575,1.3644,1.3676,1.371,1.3745,1.378,1.3797,1.3829,1.3854,1.3872,1.3875,1.3875,1.3874,1.3885,1.3896,
18,118,HORSE,1,pm,NONWORD,WORD,2,1,0,31,1248,-0.2936,,-0.3341,,544,14,11,-1.6793,-1.9699,-1.5836,-2.0002,input: ,0,-0.0003,-0.0017,-0.0034,-0.0039,-0.0039,-0.004,-0.0037,-0.003,-0.0023,-0.0023,-0.0019,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.001,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0009,-0.0006,0.0009,0.0038,0.0079,0.011,0.0149,0.0273,0.0564,0.1087,0.1876,0.2921,0.4143,0.5332,0.6428,0.7371,0.8128,0.8713,0.9211,0.9564,0.9784,0.9915,0.9984,0.9996,0.9992,0.9992,0.9992,0.9992,0.9992,0.9992,0.9992,0.9992,0.9992,0.9993,0.9986,0.9964,0.9927,0.9881,0.9808,0.9673,0.9453,0.915,0.8879,0.8648,0.8469,0.8346,0.8247,0.8183,0.8147,0.813,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8128,0.8139,0.8162,0.82,0.8238,0.8264,0.8279,0.829,0.8289,0.8295,0.8298,0.8297,0.8297,0.8297,0.8297,0.8297,0.8297,0.8297,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0501,0.051,0.0527,0.0531,0.0534,0.0543,0.0542,0.0542,0.0542,0.0542,0.0542,0.0542,0.0549,0.0553,0.0552,0.0552,0.0551,0.0558,0.0562,0.0563,0.0574,0.0611,0.0678,0.0737,0.0807,0.099,0.1347,0.1869,0.2564,0.3429,0.4453,0.5435,0.6382,0.7277,0.8123,0.8977,0.982,1.0611,1.132,1.1923,1.2389,1.2727,1.2955,1.3095,1.3176,1.3264,1.333,1.3369,1.3388,1.3396,1.3408,1.3448,1.3511,1.3585,1.3657,1.3742,1.382,1.392,1.4065,1.4222,1.4324,1.4384,1.4385,1.4307,1.4188,1.4046,1.3946,1.3895,1.3864,1.3855,1.3854,1.3854,1.3854,1.3854,1.3854,1.3854,1.3854,1.3854,1.3854,1.3854,1.3853,1.3857,1.3865,1.3865,1.3865,1.3864,1.3867,1.3875,1.3875,1.3875,1.3875,1.3875,1.3875,
18,128,TIGER,1,pm,NONWORD,WORD,2,1,0,31,2199,0.1217,,0.0656,,1328,6,11,0.3391,0.3831,0.137,0.2601,input: z,-0.0018,-0.0045,-0.0047,-0.0047,-0.0047,-0.0047,-0.0047,-0.0047,-0.0047,-0.0047,-0.0044,-0.0039,-0.0038,-0.0031,-0.0031,-0.0018,0.001,0.0043,0.0093,0.0116,0.0134,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133,0.0135,0.0184,0.0267,0.0346,0.0374,0.041,0.0414,0.0414,0.0414,0.0416,0.0449,0.0484,0.0538,0.0614,0.0787,0.1044,0.1241,0.1455,0.1639,0.1875,0.2038,0.2147,0.2271,0.2408,0.2675,0.3301,0.4151,0.4929,0.5607,0.6243,0.6774,0.7098,0.7339,0.7453,0.7572,0.7675,0.7725,0.7725,0.7713,0.7711,0.7725,0.7763,0.7794,0.7819,0.7872,0.797,0.8108,0.816,0.8208,0.8211,0.8214,0.8226,0.8227,0.8227,0.8227,0.8227,0.8227,0.8227,0.8227,0.8227,0.8227,0.8227,0.8227,0.8227,0.8227,0.0481,0.045,0.0448,0.0448,0.0448,0.0448,0.0447,0.0459,0.0458,0.0458,0.0473,0.0479,0.0479,0.0485,0.049,0.0498,0.0567,0.0666,0.0772,0.0822,0.0856,0.0854,0.0854,0.0854,0.0854,0.0854,0.0854,0.0854,0.0854,0.0854,0.0854,0.0854,0.0854,0.0854,0.0853,0.0869,0.0895,0.0978,0.1176,0.141,0.1512,0.1615,0.1635,0.1647,0.1646,0.1653,0.1743,0.1844,0.196,0.2111,0.2555,0.3198,0.3821,0.4314,0.468,0.53,0.5806,0.6143,0.6382,0.6674,0.723,0.8081,0.8812,0.941,0.9871,1.0305,1.0834,1.1292,1.1717,1.1967,1.2324,1.2678,1.3033,1.3398,1.3629,1.3767,1.3849,1.3923,1.3974,1.3986,1.4001,1.3981,1.3882,1.3844,1.3803,1.3802,1.3801,1.3821,1.3836,1.385,1.3865,1.3888,1.3923,1.3955,1.3987,1.399,1.399,1.399,1.399,1.399,1.399,
36,3,BOAT,2,prac,NONWORD,WORD,2,1,1,31,1513,0.2273,,0.051,,794,10,8,0,0,0,0,*1; input: ,0,0,0.0007,0.0015,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0018,0.0037,0.0095,0.024,0.0666,0.1281,0.2052,0.2774,0.3427,0.386,0.4188,0.4396,0.4572,0.4736,0.4977,0.531,0.5716,0.599,0.6288,0.6665,0.6854,0.6892,0.6898,0.6864,0.6639,0.6193,0.5635,0.5043,0.432,0.3474,0.2655,0.1945,0.1614,0.1575,0.1603,0.1771,0.2213,0.2924,0.3445,0.4548,0.589,0.712,0.8079,0.866,0.8912,0.8972,0.8979,0.8976,0.8939,0.8849,0.8799,0.8797,0.8796,0.8788,0.8772,0.8732,0.8674,0.8627,0.856,0.8533,0.853,0.8537,0.8545,0.8559,0.8563,0.856,0.8579,0.8612,0.8639,0.865,0.8648,0.8648,0.8648,0.8648,0.8648,0.8648,0.8648,0.8648,0.8648,0.8648,0.8648,0.8648,0.05,0.0491,0.0461,0.0449,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,0.0449,0.0464,0.0531,0.0683,0.107,0.1714,0.2641,0.3823,0.5073,0.6013,0.6806,0.7296,0.7626,0.7862,0.8069,0.8327,0.8699,0.8972,0.9295,0.9683,0.9858,0.9895,0.9902,0.9874,0.9707,0.9402,0.9051,0.8658,0.8175,0.7721,0.7344,0.7094,0.7003,0.6997,0.7031,0.715,0.7379,0.7713,0.7946,0.8495,0.9207,0.994,1.0567,1.0971,1.1171,1.1243,1.1273,1.1303,1.1335,1.137,1.1376,1.1375,1.1376,1.1386,1.1397,1.1418,1.1475,1.1628,1.1899,1.2155,1.228,1.2453,1.2651,1.2834,1.2988,1.3135,1.3263,1.3366,1.3454,1.3509,1.3526,1.3539,1.3553,1.3552,1.3552,1.3552,1.3552,1.3552,1.3552,1.3552,1.3552,1.3562,
36,4,SPLERF,1,prac,NONWORD,WORD,1,2,0,453,1591,,0.4505,,0.5792,835,9,9,0,0,0,0,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.001,0.002,0.0033,0.0047,0.0082,0.0136,0.0242,0.0442,0.0711,0.0982,0.1218,0.1407,0.1512,0.1581,0.1695,0.1855,0.1994,0.2058,0.2072,0.207,0.207,0.207,0.207,0.2071,0.2075,0.1955,0.1572,0.0943,0.0191,-0.0652,-0.1626,-0.2564,-0.3068,-0.3433,-0.3762,-0.3971,-0.4213,-0.4529,-0.4895,-0.5278,-0.5681,-0.6023,-0.6277,-0.6445,-0.6557,-0.6693,-0.6834,-0.6983,-0.71,-0.7192,-0.7237,-0.7249,-0.725,-0.725,-0.7249,-0.726,-0.7322,-0.7397,-0.7434,-0.7457,-0.7475,-0.7493,-0.7571,-0.78,-0.8047,-0.8152,-0.8156,-0.8156,-0.8157,-0.8106,-0.8071,-0.807,-0.807,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499,0.0504,0.0525,0.0556,0.0623,0.0712,0.0842,0.1005,0.1276,0.1715,0.2374,0.3187,0.3925,0.4482,0.4744,0.4851,0.5056,0.5355,0.5628,0.5757,0.5786,0.5781,0.5781,0.5781,0.5781,0.5779,0.5782,0.5893,0.6241,0.6836,0.7613,0.8481,0.9384,1.0153,1.0519,1.0809,1.1104,1.131,1.1554,1.1785,1.2,1.218,1.2356,1.2543,1.2715,1.2859,1.296,1.3065,1.3155,1.3233,1.3299,1.3339,1.3345,1.3344,1.3344,1.3344,1.3344,1.3343,1.3358,1.341,1.3443,1.3482,1.3526,1.3555,1.3627,1.3709,1.3812,1.3872,1.3885,1.3885,1.3885,1.3885,1.3875,1.3875,1.3875,
