TRIAL BY TRIAL DATA
subject,trial,stimfile,condition,code,resp_1,resp_2,response,distractor,error,init time,RT,MD_1,MD_2,AUC_1,AUC_2,MD_time,x-flip,y-flip,z-MD-separate,z-MD-together,z-AUC-separate,z-AUC-together,comments,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,X_96,X_97,X_98,X_99,X_100,X_101,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28,Y_29,Y_30,Y_31,Y_32,Y_33,Y_34,Y_35,Y_36,Y_37,Y_38,Y_39,Y_40,Y_41,Y_42,Y_43,Y_44,Y_45,Y_46,Y_47,Y_48,Y_49,Y_50,Y_51,Y_52,Y_53,Y_54,Y_55,Y_56,Y_57,Y_58,Y_59,Y_60,Y_61,Y_62,Y_63,Y_64,Y_65,Y_66,Y_67,Y_68,Y_69,Y_70,Y_71,Y_72,Y_73,Y_74,Y_75,Y_76,Y_77,Y_78,Y_79,Y_80,Y_81,Y_82,Y_83,Y_84,Y_85,Y_86,Y_87,Y_88,Y_89,Y_90,Y_91,Y_92,Y_93,Y_94,Y_95,Y_96,Y_97,Y_98,Y_99,Y_100,Y_101,
16,118,HORSE,1,pm,NONWORD,WORD,2,1,0,62,2199,0.1984,,0.3117,,1437,12,13,0,0,0,0,input: z,0,-0.0001,0.0012,0.0044,0.0102,0.0177,0.0249,0.0296,0.0327,0.039,0.0392,0.0374,0.0335,0.0336,0.0336,0.0328,0.0316,0.0295,0.028,0.0281,0.0281,0.0281,0.0281,0.0281,0.0281,0.0281,0.0281,0.0281,0.0281,0.0281,0.0281,0.0281,0.0281,0.0263,0.052,0.1252,0.2192,0.2795,0.3894,0.462,0.5004,0.5114,0.5117,0.5115,0.5093,0.5026,0.4937,0.4867,0.4814,0.4796,0.4797,0.4798,0.4789,0.4789,0.4789,0.4789,0.4789,0.4789,0.4794,0.482,0.4535,0.4009,0.3521,0.3055,0.2439,0.1733,0.1392,0.1109,0.1084,0.1199,0.1426,0.1747,0.2297,0.2977,0.3725,0.4495,0.5123,0.56,0.591,0.6055,0.6161,0.6466,0.6939,0.722,0.7269,0.7338,0.7462,0.7605,0.776,0.7869,0.801,0.8169,0.8251,0.8283,0.8285,0.8297,0.8306,0.8305,0.8305,0.8305,0.8305,0.05,0.0498,0.0537,0.0591,0.0697,0.088,0.1162,0.1563,0.1901,0.2552,0.3279,0.3728,0.3859,0.3866,0.3865,0.3913,0.4021,0.411,0.4149,0.4146,0.4146,0.4146,0.4146,0.4146,0.4146,0.4146,0.4146,0.4146,0.4146,0.4146,0.4146,0.4146,0.4146,0.4141,0.4204,0.448,0.5215,0.5936,0.7639,0.8947,0.944,0.9511,0.951,0.9526,0.9531,0.9532,0.9512,0.9479,0.9435,0.9416,0.9417,0.9417,0.9417,0.9413,0.9406,0.9406,0.9406,0.9406,0.9394,0.9364,0.8943,0.831,0.7933,0.7729,0.7457,0.6855,0.6305,0.5589,0.5434,0.5463,0.5551,0.5803,0.6614,0.7674,0.8795,0.9727,1.0327,1.0771,1.1078,1.1268,1.1412,1.174,1.2179,1.2357,1.2376,1.2429,1.2542,1.2661,1.2778,1.2869,1.3023,1.3154,1.3221,1.3279,1.3313,1.3365,1.3398,1.3396,1.3396,1.3396,1.3396,
16,128,TIGER,1,pm,NONWORD,WORD,2,1,0,141,1467,0.2152,,0.1748,,276,5,9,0,0,0,0,input: z,0,0,0,0,0,0,0,0,-0.0004,0.0016,0.0099,0.0202,0.0376,0.0583,0.0776,0.0912,0.0955,0.0993,0.1007,0.101,0.1002,0.0974,0.0942,0.0928,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.0929,0.0947,0.0995,0.1026,0.1037,0.1043,0.1051,0.1056,0.1074,0.1124,0.1171,0.1199,0.122,0.1233,0.1256,0.1295,0.1446,0.1709,0.2135,0.2747,0.3392,0.403,0.4654,0.5172,0.5625,0.607,0.6419,0.6573,0.6817,0.703,0.7251,0.7437,0.7657,0.7906,0.8136,0.8337,0.8513,0.8651,0.8747,0.8817,0.8854,0.8859,0.8859,0.8859,0.8859,0.8859,0.8859,0.8859,0.8859,0.8859,0.8859,0.8859,0.8859,0.8859,0.8859,0.8859,0.8859,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0498,0.05,0.0576,0.0821,0.1208,0.1888,0.2762,0.3744,0.4797,0.5512,0.5839,0.5892,0.5889,0.5865,0.5824,0.5787,0.5768,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.5772,0.5762,0.576,0.576,0.576,0.5759,0.5766,0.579,0.5821,0.585,0.588,0.5908,0.5937,0.5965,0.6025,0.6273,0.6662,0.7213,0.7914,0.8551,0.9109,0.9661,1.016,1.0653,1.1132,1.1467,1.1593,1.1814,1.1969,1.2111,1.2225,1.2368,1.2522,1.2652,1.2802,1.2991,1.3179,1.3352,1.3501,1.3636,1.3701,1.3719,1.3729,1.3729,1.3728,1.3735,1.3767,1.379,1.3793,1.3792,1.3792,1.3792,1.3792,1.3792,1.3792,1.3792,
28,3,BOAT,2,prac,NONWORD,WORD,2,1,1,78,2246,-0.0455,,-0.0252,,1579,8,9,0,-0.6443,0,-0.6541,*1; input: ,0,0,-0.0002,-0.0014,-0.0023,-0.0028,-0.0031,-0.004,-0.0039,-0.0039,-0.0039,-0.0039,-0.0039,-0.0039,-0.0039,-0.0039,-0.0041,-0.0047,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.0053,0.0009,0.0161,0.0465,0.0961,0.1298,0.1979,0.2617,0.3242,0.3903,0.4482,0.4912,0.5142,0.5183,0.5166,0.5069,0.5016,0.5013,0.5014,0.5051,0.5156,0.5334,0.563,0.5969,0.6289,0.6543,0.6703,0.6853,0.7039,0.7267,0.7581,0.7935,0.8275,0.8429,0.8577,0.8618,0.8629,0.8633,0.8633,0.8634,0.8614,0.8592,0.8577,0.857,0.8563,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,0.8569,0.8578,0.8584,0.8586,0.8586,0.8586,0.05,0.05,0.05,0.05,0.05,0.0494,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.0491,0.0476,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0474,0.0603,0.0873,0.1367,0.2042,0.25,0.3391,0.4234,0.5098,0.6143,0.7056,0.772,0.8083,0.8174,0.82,0.8209,0.8208,0.8206,0.8251,0.832,0.8481,0.8746,0.9041,0.9406,0.9946,1.04,1.0718,1.096,1.1252,1.1553,1.1913,1.2242,1.2576,1.2759,1.3009,1.3185,1.328,1.3361,1.3432,1.3483,1.3527,1.3577,1.3595,1.362,1.3634,1.3647,1.3646,1.3646,1.3651,1.3668,1.3693,1.3707,1.3722,1.3736,1.3761,1.3766,1.3781,1.3785,1.38,1.3827,1.3833,1.3844,1.3844,1.3844,
28,4,SPLERF,1,prac,NONWORD,WORD,1,2,0,624,2886,,0.1268,,0.1157,1400,7,7,0,0.828,0,1.2045,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007,-0.0058,-0.01,-0.0123,-0.0149,-0.0221,-0.0503,-0.0984,-0.1614,-0.2358,-0.2659,-0.2648,-0.2648,-0.2648,-0.2648,-0.2648,-0.2648,-0.2648,-0.2648,-0.2648,-0.2648,-0.2648,-0.265,-0.2836,-0.3412,-0.3923,-0.4064,-0.4182,-0.4274,-0.4496,-0.4921,-0.5292,-0.5328,-0.5328,-0.5327,-0.5356,-0.5374,-0.5343,-0.5328,-0.5328,-0.5328,-0.5328,-0.5328,-0.5328,-0.5328,-0.5328,-0.5328,-0.5328,-0.5328,-0.5328,-0.5376,-0.5529,-0.5841,-0.6292,-0.6606,-0.6954,-0.7042,-0.7099,-0.7194,-0.7382,-0.7503,-0.7596,-0.7667,-0.7711,-0.7751,-0.7771,-0.7789,-0.7797,-0.7832,-0.7888,-0.7942,-0.797,-0.7978,-0.7977,-0.7977,-0.7977,-0.7977,-0.7977,-0.7977,-0.7977,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0498,0.0547,0.0665,0.0768,0.0832,0.099,0.1449,0.2375,0.3523,0.472,0.5668,0.6002,0.599,0.599,0.599,0.599,0.599,0.599,0.599,0.599,0.599,0.599,0.599,0.6154,0.728,0.8585,0.9362,0.9716,0.9939,1.0019,1.0094,1.0287,1.0499,1.0579,1.0678,1.0885,1.1334,1.1621,1.1698,1.1667,1.1667,1.1667,1.1667,1.1667,1.1667,1.1667,1.1667,1.1667,1.1667,1.1667,1.1667,1.1741,1.1891,1.2118,1.2378,1.2552,1.2751,1.2838,1.2921,1.3034,1.3138,1.3169,1.3189,1.3234,1.3313,1.3393,1.3434,1.3471,1.35,1.3555,1.365,1.3753,1.3785,1.3792,1.3792,1.3792,1.3791,1.3803,1.3802,1.3802,1.3802,
28,5,COIN,2,prac,NONWORD,WORD,2,1,1,686,1966,-0.0888,,-0.0447,,818,5,6,0,-1.0148,0,-0.9109,*1; input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011,0.0115,0.0559,0.1177,0.1934,0.2601,0.3173,0.3455,0.3864,0.4131,0.4353,0.449,0.4608,0.4721,0.4834,0.4956,0.5082,0.5248,0.5408,0.5559,0.5702,0.5874,0.6084,0.622,0.6512,0.6803,0.7074,0.7339,0.76,0.7859,0.8141,0.8399,0.8625,0.8748,0.8773,0.8773,0.8773,0.8774,0.876,0.8749,0.8728,0.8714,0.8704,0.8695,0.8685,0.868,0.868,0.868,0.868,0.868,0.868,0.8672,0.8662,0.8647,0.8634,0.8633,0.8624,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.8625,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0486,0.0643,0.1158,0.1876,0.2754,0.3547,0.4196,0.4493,0.4978,0.5402,0.5784,0.613,0.6488,0.6842,0.7197,0.7597,0.7956,0.8298,0.858,0.8848,0.9135,0.9439,0.9841,1.0096,1.0687,1.1273,1.1787,1.2377,1.3001,1.3594,1.4188,1.4687,1.5028,1.5,1.5,1.5,1.5001,1.499,1.4934,1.4904,1.4847,1.4792,1.4763,1.4739,1.4694,1.4653,1.4636,1.4635,1.4635,1.463,1.4609,1.4561,1.4501,1.44,1.4311,1.428,1.4242,1.4222,1.4219,1.4219,1.4219,1.4219,1.4219,1.4219,1.4219,1.4219,1.4219,1.4219,
28,6,CORV,1,prac,NONWORD,WORD,1,2,0,717,2262,,0.1767,,0.1116,1747,6,6,0,1.2545,0,1.1511,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0071,-0.0259,-0.0593,-0.1067,-0.1649,-0.2272,-0.2903,-0.3328,-0.367,-0.4026,-0.4314,-0.4497,-0.468,-0.4911,-0.5141,-0.5418,-0.5664,-0.5878,-0.6056,-0.6134,-0.6098,-0.6062,-0.6023,-0.599,-0.5963,-0.5951,-0.5945,-0.5946,-0.5958,-0.5969,-0.5973,-0.5977,-0.5977,-0.5976,-0.5892,-0.5891,-0.5891,-0.5891,-0.5891,-0.5891,-0.5891,-0.5891,-0.5891,-0.5877,-0.57,-0.5695,-0.5784,-0.5983,-0.623,-0.6409,-0.6596,-0.6687,-0.6776,-0.6884,-0.7011,-0.7225,-0.7475,-0.7699,-0.7799,-0.7846,-0.7859,-0.7867,-0.7867,-0.7867,-0.7867,-0.7867,-0.7867,-0.7867,-0.7867,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499,0.0509,0.0731,0.1252,0.2104,0.3148,0.4341,0.551,0.6561,0.7312,0.7924,0.8471,0.8947,0.9304,0.9585,0.9891,1.0178,1.0527,1.0864,1.1194,1.1522,1.1841,1.2188,1.2468,1.2798,1.3147,1.3399,1.3527,1.3572,1.3573,1.3574,1.3562,1.3557,1.3552,1.355,1.353,1.345,1.3437,1.3438,1.3438,1.3438,1.3438,1.3438,1.3438,1.3438,1.3446,1.3534,1.3552,1.3653,1.3676,1.3677,1.3672,1.3631,1.3601,1.3583,1.3572,1.3573,1.3582,1.3628,1.3675,1.3705,1.373,1.3746,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,
28,102,HORSE,1,pm,NONWORD,WORD,2,1,0,578,2886,-0.1618,,-0.0874,,1114,15,9,0,-1.6388,0,-1.4735,input: z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0081,0.0243,0.0497,0.0886,0.1402,0.2246,0.3269,0.4359,0.547,0.6351,0.6961,0.7406,0.7707,0.7919,0.8051,0.8063,0.8032,0.8039,0.8066,0.8069,0.8055,0.8055,0.8054,0.8086,0.8132,0.817,0.8212,0.8255,0.8293,0.8305,0.8305,0.8305,0.8305,0.8305,0.8312,0.8321,0.832,0.832,0.832,0.832,0.8314,0.8312,0.8312,0.8312,0.8312,0.8305,0.8301,0.827,0.8216,0.8168,0.8133,0.8118,0.8117,0.8117,0.8117,0.8117,0.8117,0.8116,0.8144,0.816,0.8175,0.8189,0.8203,0.8211,0.8216,0.8218,0.8228,0.8228,0.8242,0.8242,0.8241,0.825,0.825,0.825,0.825,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0505,0.0526,0.0531,0.0542,0.0542,0.0582,0.0736,0.1075,0.1551,0.2038,0.278,0.3614,0.4454,0.5341,0.635,0.7391,0.8216,0.8917,0.947,0.9896,1.0289,1.0697,1.102,1.1373,1.1744,1.2142,1.2476,1.2769,1.302,1.3184,1.3262,1.3314,1.3372,1.3439,1.3515,1.3584,1.3621,1.3636,1.3635,1.3635,1.3635,1.3633,1.3662,1.3693,1.3698,1.3698,1.3698,1.3698,1.3698,1.3698,1.3698,1.3698,1.3698,1.3699,1.3688,1.3674,1.3654,1.3635,1.3625,1.3625,1.3625,1.3625,1.3625,1.3625,1.3625,1.3632,1.364,1.3649,1.3669,1.3688,1.3696,1.3721,1.3755,1.3789,1.3814,1.3844,1.3844,1.3843,1.3855,1.3854,1.3854,1.3854,
28,109,TIGER,1,pm,NONWORD,WORD,2,1,0,764,1794,0.0973,,0.0906,,1084,1,2,0,0.5763,0,0.8742,input: z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0014,0.0047,0.0166,0.0385,0.0663,0.0995,0.1319,0.1605,0.1932,0.2426,0.287,0.3278,0.3608,0.383,0.4053,0.4301,0.457,0.4854,0.5157,0.5404,0.5615,0.5833,0.5999,0.6162,0.6309,0.6397,0.6585,0.6719,0.6842,0.6968,0.7088,0.7216,0.7331,0.7436,0.7536,0.7638,0.7754,0.7844,0.7899,0.7928,0.7955,0.7983,0.8012,0.8026,0.8054,0.8068,0.8077,0.8078,0.8078,0.8078,0.8078,0.8078,0.8078,0.8078,0.8078,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499,0.051,0.0522,0.0535,0.0561,0.0613,0.0752,0.1053,0.1631,0.246,0.335,0.418,0.4842,0.5482,0.6364,0.7128,0.7757,0.8289,0.8737,0.9195,0.9604,0.9962,1.0331,1.0665,1.09,1.1054,1.119,1.1314,1.1443,1.1576,1.1666,1.1837,1.1968,1.2077,1.2195,1.2325,1.2477,1.2627,1.2834,1.303,1.3218,1.3403,1.3542,1.3668,1.3753,1.3839,1.3909,1.3967,1.3994,1.4024,1.404,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,
28,118,HORSE,1,pm,NONWORD,WORD,2,1,0,46,1762,0.0448,,0.011,,872,12,9,0,0.1276,0,-0.1756,input: z,0.0001,-0.0002,-0.0009,-0.0008,-0.0007,-0.0014,-0.0016,-0.0016,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0031,-0.0031,-0.0031,-0.0031,-0.0032,-0.0019,0.0028,0.0133,0.0317,0.0525,0.0718,0.092,0.1158,0.142,0.1705,0.2009,0.2374,0.2835,0.3456,0.4084,0.4739,0.5165,0.558,0.6073,0.6504,0.6904,0.7217,0.7459,0.7574,0.7608,0.7615,0.7612,0.7596,0.7594,0.7594,0.7598,0.7635,0.7666,0.7698,0.7716,0.7737,0.7764,0.7789,0.7807,0.7823,0.7828,0.7831,0.7845,0.7863,0.7881,0.7897,0.7924,0.7987,0.8036,0.8083,0.8131,0.8165,0.8184,0.821,0.8211,0.8211,0.8211,0.8211,0.8215,0.8219,0.8219,0.8219,0.8219,0.0499,0.0502,0.0511,0.051,0.0509,0.0518,0.053,0.0542,0.0542,0.0542,0.0545,0.0553,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0551,0.0558,0.0572,0.0573,0.0583,0.0583,0.0583,0.0586,0.0603,0.0637,0.0718,0.0893,0.1183,0.1549,0.1971,0.2406,0.2854,0.3329,0.3884,0.4527,0.5281,0.601,0.6757,0.7476,0.8262,0.8817,0.9431,1.0181,1.0866,1.1499,1.1981,1.2331,1.2472,1.2527,1.2564,1.2629,1.2698,1.2766,1.2851,1.2941,1.3022,1.3081,1.3128,1.3159,1.3199,1.3247,1.3271,1.3317,1.3352,1.3384,1.3405,1.3442,1.348,1.3535,1.3592,1.365,1.3733,1.3801,1.3872,1.3942,1.3992,1.4016,1.4051,1.4062,1.4062,1.4062,1.4062,1.4062,1.4062,1.4062,1.4062,1.4062,
28,128,TIGER,1,pm,NONWORD,WORD,2,1,0,624,1810,0.0897,,0.0232,,1111,4,2,0,0.5115,0,-0.0157,input: z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0014,0.004,0.0096,0.0227,0.0449,0.0838,0.13,0.1848,0.2387,0.2972,0.3534,0.4126,0.4661,0.5097,0.5493,0.5838,0.6156,0.6284,0.6426,0.6483,0.6502,0.65,0.65,0.6499,0.6507,0.6532,0.6554,0.6624,0.6716,0.6814,0.6912,0.7014,0.7118,0.7219,0.7292,0.7363,0.7443,0.751,0.7562,0.7615,0.7657,0.7682,0.7715,0.7744,0.7771,0.7798,0.7834,0.7864,0.7913,0.7972,0.8036,0.8106,0.8144,0.8208,0.8254,0.8271,0.8273,0.8273,0.8273,0.8274,0.8282,0.8281,0.8281,0.8281,0.8281,0.8281,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0501,0.0523,0.0543,0.0593,0.0696,0.0959,0.1381,0.2059,0.279,0.3578,0.4398,0.5287,0.6162,0.7087,0.7956,0.8751,0.949,1.0208,1.0995,1.1408,1.1944,1.2193,1.2297,1.2357,1.2423,1.2511,1.2611,1.2681,1.2726,1.2762,1.2793,1.2808,1.2828,1.2853,1.289,1.2954,1.3003,1.3049,1.311,1.3163,1.3198,1.3245,1.3281,1.3312,1.3336,1.3359,1.3383,1.3407,1.3433,1.3469,1.3505,1.354,1.3586,1.3633,1.367,1.3731,1.377,1.3788,1.3792,1.3792,1.3792,1.3793,1.3803,1.3802,1.3802,1.3802,1.3802,1.3802,
34,3,BOAT,2,prac,NONWORD,WORD,2,1,1,2667,7441,-0.2271,,-0.2105,,3168,1,2,-0.7071,-0.9636,-0.7071,-0.9769,*1; input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509,0.1845,0.3432,0.4902,0.611,0.664,0.7159,0.7454,0.8406,0.9448,0.9992,0.9996,0.9769,0.9691,0.9573,0.9469,0.9303,0.9054,0.8938,0.8938,0.8938,0.8923,0.8878,0.8796,0.8653,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.8633,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1347,0.2942,0.4469,0.5797,0.639,0.666,0.7435,0.8898,1.127,1.273,1.3956,1.4063,1.4241,1.424,1.4212,1.4016,1.3888,1.3854,1.3844,1.3844,1.3844,1.3853,1.3874,1.3896,1.3928,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,1.3927,
34,4,SPLERF,1,prac,NONWORD,WORD,1,2,0,1450,2995,,-0.1162,,-0.0427,1661,9,8,-0.4723,-0.4981,-0.2318,-0.2911,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013,-0.0473,-0.1364,-0.3196,-0.5078,-0.6516,-0.7643,-0.8214,-0.8259,-0.8239,-0.8226,-0.8219,-0.8219,-0.8219,-0.8219,-0.8219,-0.8244,-0.8334,-0.8353,-0.8352,-0.8352,-0.8352,-0.8352,-0.8322,-0.8299,-0.8257,-0.8135,-0.8119,-0.8251,-0.8364,-0.8399,-0.8398,-0.8398,-0.8398,-0.8399,-0.8362,-0.8327,-0.8329,-0.832,-0.8308,-0.8278,-0.8258,-0.8258,-0.8258,-0.8258,-0.8258,-0.8258,-0.8254,-0.825,-0.825,-0.825,-0.825,-0.825,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499,0.0577,0.1855,0.3509,0.6153,0.8346,0.9877,1.1008,1.1695,1.1814,1.1837,1.1845,1.1854,1.1854,1.1854,1.1854,1.1851,1.1928,1.2028,1.2053,1.2052,1.2052,1.2052,1.2052,1.2092,1.2136,1.2256,1.2629,1.3053,1.3449,1.3755,1.3924,1.3938,1.3938,1.3939,1.3894,1.3704,1.3577,1.3573,1.357,1.3672,1.3889,1.4023,1.4021,1.4021,1.4021,1.4021,1.4023,1.3983,1.3979,1.3979,1.3979,1.3979,1.3979,
